"Name","Num","Mmb","Hv","<Hv>","h:m:s","d:m:s","radD","radR"
"687","Scl","0687",0.998,137,0,"00 : 59 : 25.64","-33 : 46 : 47.6",-0.780133086820599,0.259300658086711
"688","Scl","0688",1,105,0,"00 : 59 : 21.73","-33 : 47 : 11.1",-0.78184205504651,0.25901631486274
"689","Scl","0689",1,131,0,"00 : 59 : 20.31","-33 : 47 : 25.2",-0.782867435982057,0.258913049548664
"690","Scl","0690",1,106,0,"00 : 59 : 23.24","-33 : 47 : 29.3",-0.783165596395939,0.259126125161511
"691","Scl","0691",1,121,0,"00 : 59 : 22.01","-33 : 47 : 59.6",-0.785369074576582,0.259036677037347
"692","Scl","0692",1,112,0,"00 : 59 : 24.12","-33 : 48 : 22.9",-0.78706349839206,0.259190120567418
"693","Scl","0693",1,119,0,"00 : 59 : 33.85","-33 : 45 : 05.5",-0.772708165294406,0.259897706134997
"694","Scl","0694",1,113,0,"00 : 59 : 34.69","-33 : 45 : 19.9",-0.773755362845603,0.259958792658817
"695","Scl","0695",1,113,0,"00 : 59 : 35.08","-33 : 45 : 54.4",-0.776264273645345,0.259987154259162
"696","Scl","0696",0.995,97,0,"00 : 59 : 32.66","-33 : 46 : 13.6",-0.77766053704694,0.259811166892919
"697","Scl","0697",1,114,0,"00 : 59 : 34.25","-33 : 46 : 48.8",-0.780220353283198,0.259926794955864
"698","Scl","0698",1,119,0,"00 : 59 : 29.36","-33 : 46 : 47.6",-0.780133086820599,0.25957118412077
"699","Scl","0699",0,0,0,"00 : 59 : 11.76","-33 : 56 : 05.8",-0.8207265363399,0.258291276002641
"700","Scl","0700",1,120,0,"00 : 59 : 10.32","-33 : 52 : 40.1",-0.805767610209265,0.258186556247521
"701","Scl","0701",1,107,0,"00 : 59 : 23.32","-33 : 50 : 21.9",-0.795717422599865,0.259131942925685
"702","Scl","0702",1,114,0,"00 : 59 : 27.95","-33 : 49 : 00.3",-0.789783303143084,0.259468646027215
"703","Scl","0703",0.997,89,0,"00 : 59 : 25.17","-33 : 48 : 43.4",-0.788554300461471,0.259266478722193
"704","Scl","0704",0.998,94,0,"00 : 58 : 58.09","-33 : 53 : 52.4",-0.811025414580898,0.257297165549526
"705","Scl","0705",1,104,0,"00 : 59 : 05.04","-33 : 52 : 45.6",-0.806167581496181,0.257802583812082
"706","Scl","0706",1,125,0,"00 : 59 : 10.69","-33 : 47 : 02.5",-0.781216645397879,0.258213463406823
"707","Scl","0707",1,97,0,"00 : 59 : 37.98","-33 : 45 : 29.2",-0.774431677930751,0.260198048210445
"708","Scl","0708",1,107,0,"00 : 59 : 37.33","-33 : 45 : 53.7",-0.776213368208828,0.260150778876536
"709","Scl","0709",0.999,97,0,"00 : 59 : 34.83","-33 : 48 : 38.1",-0.788168873584989,0.25996897374612
"710","Scl","0710",0.999,117,0,"00 : 59 : 32.87","-33 : 49 : 08.9",-0.790408712791715,0.259826438523874
"711","Scl","0711",1,126,0,"00 : 59 : 34.31","-33 : 49 : 36.9",-0.792444930252376,0.259931158278994
"712","Scl","0712",1,118,0,"00 : 59 : 31.48","-33 : 49 : 53.5",-0.793652116318338,0.259725354871363
"713","Scl","0713",1,112,0,"00 : 59 : 33.93","-33 : 51 : 06.8",-0.798982642742138,0.259903523899171
"714","Scl","0714",0.998,135,0,"00 : 59 : 39.53","-33 : 45 : 21.0",-0.773835357102986,0.260310767391303
"715","Scl","0715",1,115,0,"00 : 59 : 40.41","-33 : 45 : 52.1",-0.776097012925362,0.260374762797209
"716","Scl","0716",0.997,141,0,"00 : 59 : 38.75","-33 : 46 : 14.6",-0.777733259099107,0.260254044190613
"717","Scl","0717",1,104,0,"00 : 59 : 37.07","-33 : 46 : 48.5",-0.780198536667549,0.260131871142973
"718","Scl","0718",1,125,0,"00 : 59 : 40.64","-33 : 47 : 06.4",-0.781500261401328,0.260391488869207
"719","Scl","0719",1,115,0,"00 : 59 : 38.41","-33 : 47 : 05.3",-0.781420267143945,0.260229318692876
"720","Scl","0720",1,118,0,"00 : 59 : 43.46","-33 : 56 : 55.7",-0.824355366743005,0.260596565056317
"721","Scl","0721",0,-146,0,"00 : 59 : 37.75","-33 : 55 : 09.3",-0.816617740392497,0.260181322138446
"722","Scl","0722",0.995,141,0,"00 : 59 : 42.39","-33 : 52 : 42.6",-0.805949415339682,0.260518752460499
"723","Scl","0723",0.999,97.4,1.2,"00 : 59 : 44.72","-33 : 51 : 48.0",-0.801978791291394,0.260688194842046
"724","Scl","0724",1,114.9,0.6,"00 : 59 : 47.75","-33 : 51 : 37.3",-0.801200665333214,0.260908542660111
"725","Scl","0725",1,111,0,"00 : 59 : 22.33","-33 : 57 : 05.0",-0.825031681828153,0.25905994809404
"726","Scl","0726",1,120.9,0.8,"00 : 59 : 27.56","-33 : 57 : 04.8",-0.82501713741772,0.25944028442687
"727","Scl","0727",1,101,0,"00 : 59 : 21.71","-33 : 56 : 24.4",-0.822079166510196,0.259014860421697
"728","Scl","0728",0.99,140,0,"00 : 59 : 33.03","-33 : 54 : 44.1",-0.814785144677903,0.259838074052221
"729","Scl","0729",1,107,0.6,"00 : 59 : 32.59","-33 : 53 : 38.7",-0.810029122466218,0.259806076349268
"730","Scl","0730",1,117,0,"00 : 59 : 45.35","-33 : 45 : 30.2",-0.774504399982917,0.260734009734911
"731","Scl","0731",1,110,0,"00 : 59 : 44.62","-33 : 46 : 14.3",-0.777711442483457,0.26068092263683
"732","Scl","0732",1,117,0,"00 : 59 : 41.68","-33 : 46 : 36.5",-0.779325872041551,0.26046711980346
"733","Scl","0733",0.604,75,0,"00 : 59 : 43.46","-33 : 46 : 43.8",-0.779856743022366,0.260596565056317
"734","Scl","0734",1,106,0,"00 : 59 : 39.86","-33 : 49 : 21.5",-0.791325010649012,0.260334765668518
"735","Scl","0735",1,114,0,"00 : 59 : 37.57","-33 : 49 : 59.2",-0.794066632015687,0.260168232169056
"736","Scl","0736",1,117,0,"00 : 59 : 38.82","-33 : 50 : 34.7",-0.796648264867595,0.260259134734264
"737","Scl","0737",0.999,95,0,"00 : 59 : 49.76","-33 : 45 : 49.5",-0.775907935589729,0.261054713984965
"738","Scl","0738",1,111,0,"00 : 59 : 49.41","-33 : 46 : 46.8",-0.780074909178866,0.261029261266707
"739","Scl","0739",1,110,0,"00 : 59 : 46.08","-33 : 46 : 59.9",-0.781027568062246,0.260787096832993
"740","Scl","0740",0.997,91,0,"00 : 59 : 47.39","-33 : 47 : 08.2",-0.781631161095227,0.260882362721331
"741","Scl","0741",1,128,0,"00 : 59 : 43.40","-33 : 47 : 34.1",-0.783514662246338,0.260592201733187
"742","Scl","0742",1,113,0,"00 : 59 : 42.17","-33 : 48 : 26.4",-0.787318025574642,0.260502753609022
"743","Scl","0743",1,111,0,"00 : 59 : 42.37","-33 : 48 : 59.5",-0.789725125501351,0.260517298019455
"744","Scl","0744",1,106,0,"00 : 59 : 50.64","-33 : 58 : 07.1",-0.829547721267688,0.261118709390872
"745","Scl","0745",1,108.2,1.4,"00 : 59 : 49.08","-33 : 55 : 48.3",-0.819453900426988,0.261005262989492
"746","Scl","0746",1,117,0,"00 : 59 : 51.88","-33 : 54 : 48.3",-0.815090577297002,0.261208884735558
"747","Scl","0747",1,110.1,1.8,"00 : 59 : 50.82","-33 : 54 : 05.2",-0.811956256848629,0.261131799360262
"748","Scl","0748",0.999,130.1,0.9,"00 : 59 : 54.41","-33 : 53 : 26.3",-0.809127369019354,0.261392871527539
"749","Scl","0749",0.999,115,0,"00 : 59 : 46.40","-33 : 57 : 36.6",-0.827329698676612,0.260810367889686
"750","Scl","0750",1,111,0,"00 : 59 : 48.70","-33 : 56 : 22.7",-0.821955539021513,0.260977628609669
"751","Scl","0751",1,115.8,0.6,"00 : 59 : 44.39","-33 : 55 : 44.4",-0.819170284423539,0.260664196564831
"752","Scl","0752",1,121.9,0.6,"00 : 59 : 44.35","-33 : 55 : 19.3",-0.817344960914161,0.260661287682745
"753","Scl","0753",1,114,1.1,"00 : 59 : 47.85","-33 : 54 : 29.9",-0.81375249153714,0.260915814865327
"754","Scl","0754",0.86,147.3,0.6,"00 : 59 : 50.58","-33 : 52 : 07.4",-0.803389599103423,0.261114346067742
"755","Scl","0755",1,105,0,"00 : 59 : 50.81","-33 : 51 : 32.7",-0.800866143893248,0.26113107213974
"756","Scl","0756",1,104,0,"00 : 59 : 50.80","-33 : 48 : 17.8",-0.786692615926011,0.261130344919218
"757","Scl","0757",1,112.8,1.1,"00 : 59 : 49.02","-33 : 48 : 18.3",-0.786728976952094,0.261000899666362
"758","Scl","0758",1,101,0,"00 : 59 : 50.07","-33 : 48 : 42.9",-0.788517939435388,0.261077257821137
"759","Scl","0759",0.999,93,0,"00 : 59 : 46.60","-33 : 50 : 02.5",-0.794306614787836,0.260824912300119
"760","Scl","0760",0,5,0,"00 : 59 : 56.53","-33 : 49 : 03.1",-0.78998692488915,0.261547042278132
"761","Scl","0761",0.999,100.2,0.5,"01 : 00 : 01.98","-33 : 50 : 22.9",-0.795790144652031,0.261943377462439
"762","Scl","0762",1,108.3,0.8,"01 : 00 : 07.28","-33 : 51 : 13.0",-0.799433519465569,0.262328804338921
"763","Scl","0763",1,103.9,1.2,"00 : 59 : 58.06","-33 : 56 : 21.1",-0.821839183738047,0.261658307017947
"764","Scl","0764",1,108.6,1.6,"00 : 59 : 59.87","-33 : 54 : 53.9",-0.815497820789134,0.261789933932368
"765","Scl","0765",1,112.8,0.8,"00 : 59 : 58.78","-33 : 54 : 35.6",-0.814167007234488,0.261710666895506
"766","Scl","0766",0.981,111.7,0.4,"00 : 59 : 57.84","-33 : 54 : 21.5",-0.813141626298941,0.26164230816647
"767","Scl","0767",1,113.6,1.3,"00 : 59 : 56.85","-33 : 51 : 07.9",-0.799062636999521,0.261570313334825
"768","Scl","0768",0,5.9,1.8,"00 : 59 : 40.29","-33 : 58 : 46.1",-0.832383881302179,0.260366036150949
"769","Scl","0769",0,22.4,2.2,"00 : 59 : 35.62","-33 : 56 : 29.8",-0.822471865591895,0.260026424167332
"770","Scl","0770",1,106.2,0.6,"00 : 59 : 41.07","-33 : 54 : 53.5",-0.815468731968267,0.260422759351639
"771","Scl","0771",1,114.5,0.9,"00 : 59 : 51.65","-33 : 46 : 53.6",-0.780569419133597,0.26119215866356
"772","Scl","0772",0.999,110.9,0.4,"00 : 59 : 46.15","-33 : 48 : 39.1",-0.788241595637156,0.260792187376644
"773","Scl","0773",0,-6,1.5,"01 : 00 : 00.74","-33 : 55 : 34.6",-0.818457608312308,0.261853202117753
"774","Scl","0774",0.999,98.2,0.7,"00 : 59 : 50.00","-33 : 53 : 48.5",-0.810741798577449,0.261072167277485
"775","Scl","0775",1,120.7,0.8,"00 : 59 : 46.90","-33 : 52 : 44.6",-0.806094859444014,0.260846728915769
"776","Scl","0776",1,105,0,"00 : 59 : 17.44","-33 : 46 : 59.7",-0.781013023651813,0.258704337258946
"777","Scl","0777",1,112,0,"00 : 59 : 06.12","-33 : 50 : 34.3",-0.796619176046728,0.257881123628422
"778","Scl","0778",1,115,0,"00 : 59 : 04.58","-33 : 50 : 38.7",-0.796939153076261,0.257769131668086
"779","Scl","0779",0.999,111,0,"00 : 59 : 01.34","-33 : 54 : 31.5",-0.813868846820606,0.257533512219067
"780","Scl","0780",1,121,0,"00 : 59 : 22.12","-33 : 49 : 03.8",-0.790037830325667,0.259044676463085
"781","Scl","0781",0.999,109,0,"00 : 59 : 26.29","-33 : 52 : 12.1",-0.803731392748605,0.259347927420619
"782","Scl","0782",0.994,139,0,"00 : 59 : 39.48","-33 : 45 : 39.2",-0.775158898452415,0.260307131288694
"783","Scl","0783",1,112,0,"00 : 59 : 38.84","-33 : 47 : 31.0",-0.783289223884622,0.260260589175308
"784","Scl","0784",0.999,108.3,0.7,"00 : 59 : 47.25","-33 : 46 : 30.5",-0.778889539728553,0.260872181634027
"785","Scl","0785",1,111,0,"00 : 59 : 47.66","-33 : 47 : 29.4",-0.783172868601156,0.260901997675416
"786","Scl","0786",1,112,0,"00 : 59 : 51.89","-33 : 47 : 43.6",-0.784205521741919,0.26120961195608
"787","Scl","0787",1,112,0,"00 : 59 : 44.04","-33 : 49 : 41.1",-0.792750362871474,0.260638743846573
"788","Scl","0788",1,107,0,"00 : 59 : 41.37","-33 : 49 : 57.5",-0.793943004527004,0.260444575967289
"789","Scl","0789",1,113,0,"00 : 59 : 44.48","-33 : 50 : 02.1",-0.794277525966969,0.260670741549526
"790","Scl","0790",0.998,94,0,"00 : 59 : 48.16","-33 : 50 : 22.7",-0.795775600241598,0.260938358701499
"791","Scl","0791",0.999,104.2,0.7,"01 : 00 : 41.75","-33 : 59 : 01.0",-0.833467439879459,0.264835533477098
"792","Scl","0792",1,123.2,0.8,"01 : 00 : 44.58","-34 : 00 : 34.0",-0.595884495451731,0.265041336884729
"793","Scl","0793",1,116,0,"01 : 00 : 58.15","-33 : 54 : 54.4",-0.815534181815217,0.266028175132627
"794","Scl","0794",0.999,117,0,"01 : 01 : 02.58","-34 : 03 : 57.2",-0.610661616451949,0.266350333823725
"795","Scl","0795",0.999,116.7,3.7,"01 : 00 : 36.46","-34 : 03 : 45.9",-0.609839857262469,0.264450833821137
"796","Scl","0796",1,118.9,1.2,"01 : 00 : 53.77","-34 : 01 : 56.5",-0.601884064755461,0.265709652544138
"797","Scl","0797",1,118,0,"01 : 01 : 09.77","-33 : 56 : 35.2",-0.822864564673593,0.266873205378801
"798","Scl","0798",0.984,109,0,"01 : 01 : 14.93","-33 : 59 : 01.5",-0.833503800905542,0.26724845116798
"799","Scl","0799",1,109,0,"01 : 01 : 09.06","-33 : 59 : 15.9",-0.834550998456739,0.266821572721763
"800","Scl","0800",0.998,112,0,"01 : 01 : 12.57","-33 : 51 : 08.0",-0.799069909204737,0.267076827124867
"801","Scl","0801",1,112,0,"01 : 01 : 09.29","-33 : 52 : 34.6",-0.80536763892235,0.266838298793761
"802","Scl","0802",1,116,0,"01 : 01 : 10.56","-33 : 54 : 10.1",-0.812312594904244,0.266930655800013
"803","Scl","0803",0.999,108,0,"01 : 01 : 17.89","-34 : 05 : 00.9",-0.615294011174951,0.267463708442393
"804","Scl","0804",1,120,0,"01 : 01 : 30.79","-33 : 57 : 29.9",-0.826842460927097,0.26840182291534
"805","Scl","0805",1,107,0,"01 : 01 : 23.21","-33 : 58 : 45.6",-0.832347520276096,0.267850589759918
"806","Scl","0806",0,-17,0,"01 : 01 : 31.86","-33 : 51 : 00.0",-0.798488132787406,0.268479635511158
"807","Scl","0807",0.99,95,0,"01 : 01 : 47.00","-33 : 58 : 57.9",-0.833242001517743,0.269580647380957
"808","Scl","0808",0.999,101,0,"01 : 01 : 32.96","-33 : 59 : 04.0",-0.833685606035958,0.268559629768541
"809","Scl","0809",0.999,122,0,"01 : 01 : 28.76","-34 : 03 : 11.4",-0.607330946462727,0.268254197149442
"810","Scl","0810",0.999,122,0,"01 : 01 : 28.38","-34 : 01 : 11.8",-0.598633389023622,0.268226562769619
"811","Scl","0811",0.998,101,0,"01 : 01 : 50.06","-33 : 53 : 42.6",-0.810312738469667,0.269803176860587
"812","Scl","0812",0.999,120,0,"01 : 01 : 54.58","-33 : 58 : 59.2",-0.833336540185559,0.270131880536379
"813","Scl","0813",0.996,134,0,"01 : 01 : 45.35","-34 : 00 : 01.4",-0.593513756551105,0.269460655994883
"814","Scl","0814",0.96,95,0,"01 : 01 : 44.98","-34 : 03 : 14.0",-0.60752002379836,0.269433748835581
"815","Scl","0815",0.993,121,0,"01 : 01 : 36.68","-34 : 01 : 48.4",-0.601295016132913,0.2688301558026
"816","Scl","0816",0.985,130,0,"01 : 01 : 41.76","-34 : 01 : 35.0",-0.600320540633883,0.269199583827605
"817","Scl","0817",0.998,117,0,"00 : 59 : 36.89","-33 : 14 : 52.3",-0.640848540306235,0.260118781173583
"818","Scl","0818",0.984,100,0,"00 : 59 : 39.67","-33 : 15 : 52.8",-0.645248224462304,0.260320948478606
"819","Scl","0819",0,-9,0,"00 : 59 : 43.75","-33 : 17 : 20.7",-0.651640492847733,0.260617654451445
"820","Scl","0820",0.999,106,0,"00 : 59 : 45.35","-33 : 17 : 38.6",-0.652942217581512,0.260734009734911
"821","Scl","0821",0.825,87.7,2.3,"00 : 59 : 25.56","-33 : 22 : 15.4",-0.67307168162118,0.259294840322538
"822","Scl","0822",0.999,118,0,"00 : 59 : 44.11","-33 : 28 : 11.7",-0.698982548808079,0.260643834390225
"823","Scl","0823",0,26,0,"00 : 59 : 43.65","-33 : 24 : 20.4",-0.682161938141984,0.260610382246228
"824","Scl","0824",0.999,112,0,"00 : 59 : 30.40","-33 : 23 : 31.9",-0.678634918611912,0.259646815055023
"825","Scl","0825",0,-13,0,"01 : 00 : 02.99","-33 : 11 : 24.2",-0.6257150812504,0.262016826735127
"826","Scl","0826",0.951,109,0,"00 : 59 : 58.66","-33 : 13 : 30.4",-0.634892604233804,0.261701940249246
"827","Scl","0827",0.999,109,0,"00 : 59 : 56.85","-33 : 18 : 02.7",-0.654694819038723,0.261570313334825
"828","Scl","0828",0.997,113,0,"01 : 00 : 01.03","-33 : 26 : 08.1",-0.689994103160308,0.261874291512881
"829","Scl","0829",0,0,0,"01 : 00 : 15.71","-33 : 13 : 50.8",-0.636376134097999,0.262941851238684
"830","Scl","0830",0.999,116,0,"01 : 00 : 05.45","-33 : 19 : 01.5",-0.658970875706109,0.262195722983456
"831","Scl","0831",1,106,0,"01 : 00 : 15.17","-33 : 26 : 21.9",-0.690997667480205,0.262902581330514
"832","Scl","0832",1,114,0,"01 : 00 : 25.44","-33 : 25 : 48.6",-0.688576023143063,0.263649436806263
"833","Scl","0833",1,110,0,"01 : 00 : 25.88","-33 : 22 : 21.0",-0.673478925113312,0.263681434509217
"834","Scl","0834",0.999,103,0,"01 : 00 : 14.38","-33 : 21 : 26.7",-0.669530117680675,0.262845130909303
"835","Scl","0835",0.998,109,0,"01 : 00 : 02.68","-33 : 30 : 25.1",-0.708683670567081,0.261994282898955
"836","Scl","0836",0.995,123,0,"01 : 00 : 05.33","-33 : 28 : 23.0",-0.69980430799756,0.262186996337196
"837","Scl","0837",1,112,0,"01 : 00 : 09.99","-33 : 23 : 24.3",-0.678082231015447,0.262525881100292
"838","Scl","0838",0,-31,0,"01 : 00 : 35.61","-33 : 16 : 07.7",-0.646331783039583,0.264389020076796
"839","Scl","0839",0,81,0,"01 : 00 : 32.12","-33 : 17 : 15.7",-0.651276882586901,0.264135220114735
"840","Scl","0840",0.022,103,0,"01 : 00 : 42.53","-33 : 25 : 50.4",-0.688706922836962,0.264892256677788
"841","Scl","0841",1,104,0,"01 : 00 : 49.67","-33 : 25 : 33.3",-0.687463375744916,0.265411492130256
"842","Scl","0842",0.999,120,0,"01 : 00 : 45.84","-33 : 21 : 53.7",-0.671493613089168,0.265132966670459
"843","Scl","0843",0,-70,0,"01 : 00 : 55.53","-33 : 21 : 17.4",-0.668853802595527,0.265837643355951
"844","Scl","0844",0.966,118,0,"01 : 00 : 28.50","-33 : 28 : 52.4",-0.701942336331253,0.263871966285893
"845","Scl","0845",0.999,118,0,"01 : 00 : 33.22","-33 : 28 : 53.7",-0.702036874999069,0.264215214372118
"846","Scl","0846",0.999,111,0,"01 : 00 : 36.69","-33 : 27 : 54.2",-0.697709912895167,0.264467559893136
"847","Scl","0847",0.99,95,0,"01 : 00 : 38.91","-33 : 26 : 09.6",-0.690103186238558,0.264629002848945
"848","Scl","0848",0,58,0,"01 : 03 : 12.50","-33 : 20 : 09.8",-0.663937791869076,0.275798382841187
"849","Scl","0849",0,8,0,"01 : 02 : 53.66","-33 : 29 : 27.2",-0.704473063746645,0.274428299378372
"850","Scl","0850",0.991,102,0,"01 : 03 : 32.34","-33 : 20 : 37.7",-0.66596673712452,0.277241188356169
"851","Scl","0851",0,29,0,"01 : 03 : 15.56","-33 : 31 : 32.3",-0.713570592472665,0.276020912320817
"852","Scl","0852",0,60,0,"01 : 03 : 13.21","-33 : 30 : 39.6",-0.709738140323494,0.275850015498225
"853","Scl","0853",0.998,118,0,"01 : 03 : 11.06","-33 : 28 : 18.6",-0.699484330968028,0.275693663086068
"854","Scl","0854",0,50,0,"01 : 02 : 56.83","-33 : 26 : 12.4",-0.690306807984624,0.274658828283739
"855","Scl","0855",0,94,0,"01 : 03 : 01.72","-33 : 26 : 16.3",-0.690590423988073,0.275014439118833
"856","Scl","0856",0.998,113,0,"01 : 03 : 04.33","-33 : 26 : 06.1",-0.689848659055975,0.275204243674988
"857","Scl","0857",0,-17,0,"01 : 03 : 10.02","-33 : 25 : 48.6",-0.688576023143063,0.275618032151815
"858","Scl","0858",0.604,118,0,"01 : 03 : 19.73","-33 : 24 : 53.1",-0.684539949247826,0.276324163278351
"859","Scl","0859",0,-21,0,"01 : 03 : 49.32","-33 : 27 : 32.9",-0.696160933184022,0.278476008801955
"860","Scl","0860",0.99,112,0,"01 : 03 : 43.99","-33 : 27 : 10.7",-0.694546503625927,0.278088400263908
"861","Scl","0861",0.962,105,0,"01 : 03 : 51.99","-33 : 25 : 29.9",-0.687216120767551,0.27867017668124
"862","Scl","0862",0.975,125,0,"00 : 57 : 16.04","-34 : 00 : 37.8",-0.596160839249963,0.249875880125942
"863","Scl","0863",0.998,107,0,"00 : 57 : 11.38","-34 : 00 : 11.2",-0.594226432662336,0.249536995362846
"864","Scl","0864",0,2,0,"00 : 57 : 07.15","-33 : 54 : 12.6",-0.81249440003466,0.249229381082182
"865","Scl","0865",0.965,95,0,"00 : 57 : 07.75","-33 : 51 : 09.8",-0.799200808898637,0.249273014313482
"866","Scl","0866",0.999,104,0,"00 : 57 : 21.17","-33 : 47 : 09.6",-0.78173297196826,0.250248944253555
"867","Scl","0867",0.997,110,0,"00 : 57 : 25.59","-33 : 47 : 33.6",-0.783478301220255,0.250570375724131
"868","Scl","0868",0,20,0,"00 : 57 : 30.26","-33 : 47 : 27.2",-0.783012880086389,0.250909987707748
"869","Scl","0869",0.998,116,0,"00 : 57 : 51.14","-33 : 48 : 47.0",-0.78881609984927,0.252428424156983
"870","Scl","0870",0.964,136,0,"00 : 57 : 50.13","-33 : 52 : 12.7",-0.803775025979905,0.252354974884295
"871","Scl","0871",0,-4,0,"00 : 57 : 30.02","-33 : 59 : 20.0",-0.834849158870621,0.250892534415228
"872","Scl","0872",0.998,122,0,"00 : 57 : 32.10","-33 : 57 : 01.2",-0.82475533802992,0.251043796283734
"873","Scl","0873",0.994,129,0,"00 : 57 : 57.65","-33 : 48 : 56.5",-0.789506959344852,0.252901844716587
"874","Scl","0874",1,110,0,"00 : 58 : 04.07","-33 : 50 : 41.8",-0.797164591437977,0.253368720291495
"875","Scl","0875",0,3,0,"00 : 58 : 04.14","-33 : 51 : 46.0",-0.801833347187062,0.253373810835147
"876","Scl","0876",0.999,120,0,"00 : 58 : 01.63","-33 : 52 : 57.6",-0.807040246122178,0.253191278484209
"877","Scl","0877",0.999,122,0,"00 : 57 : 51.39","-33 : 55 : 18.9",-0.817315872093295,0.252446604670025
"878","Scl","0878",0.999,103,0,"00 : 58 : 05.21","-33 : 55 : 21.2",-0.817483132813277,0.253451623430965
"879","Scl","0879",0.999,120,0,"00 : 57 : 44.14","-34 : 01 : 14.2",-0.598807921948821,0.251919369791818
"880","Scl","0880",0.994,111,0,"00 : 57 : 40.69","-33 : 59 : 08.9",-0.834041944091574,0.251668478711844
"881","Scl","0881",0.999,98,0,"00 : 58 : 18.92","-33 : 52 : 22.4",-0.80448042988592,0.254448642766167
"882","Scl","0882",1,109,0,"00 : 58 : 09.19","-33 : 54 : 10.7",-0.812356228135544,0.253741057198587
"883","Scl","0883",0.999,105,0,"00 : 58 : 14.15","-33 : 55 : 29.3",-0.818072181435826,0.254101758577333
"884","Scl","0884",1,118,0,"00 : 58 : 19.97","-33 : 53 : 02.3",-0.80738203976736,0.254525000920941
"885","Scl","0885",0.999,114,0,"00 : 58 : 13.34","-33 : 56 : 39.7",-0.823191813908342,0.254042853715078
"886","Scl","0886",0.001,65,0,"01 : 01 : 16.85","-33 : 28 : 56.7",-0.702255041155568,0.26738807750814
"887","Scl","0887",0,-96,0,"01 : 01 : 22.78","-33 : 28 : 12.9",-0.699069815270679,0.267819319277487
"888","Scl","0888",0.992,88,0,"01 : 01 : 24.71","-33 : 27 : 26.9",-0.695724600871023,0.267959672838168
"889","Scl","0889",1,109,0,"01 : 01 : 07.73","-33 : 28 : 04.2",-0.698437133416831,0.266724852392382
"890","Scl","0890",0.999,103,0,"01 : 01 : 00.91","-33 : 27 : 54.9",-0.697760818331683,0.266228887996607
"891","Scl","0891",0.997,123,0,"01 : 01 : 01.64","-33 : 24 : 54.6",-0.684649032326076,0.266281975094688
"892","Scl","0892",0.998,99,0,"01 : 01 : 45.19","-33 : 25 : 40.1",-0.687957885699648,0.269449020466536
"893","Scl","0893",1,115,0,"01 : 01 : 28.34","-33 : 33 : 32.7",-0.722326327553503,0.268223653887532
"894","Scl","0894",1,108,0,"01 : 01 : 42.88","-33 : 29 : 48.0",-0.705985682431706,0.269281032526032
"895","Scl","0895",1,102,0,"01 : 01 : 35.91","-33 : 29 : 09.4",-0.703178611218082,0.268774159822432
"896","Scl","0896",0.998,103,0,"01 : 01 : 34.25","-33 : 28 : 16.4",-0.699324342453261,0.268653441215835
"897","Scl","0897",1,111,0,"01 : 01 : 27.93","-33 : 35 : 24.9",-0.730485741806577,0.268193837846144
"898","Scl","0898",1,110,0,"01 : 01 : 22.92","-33 : 31 : 34.7",-0.713745125397864,0.26782950036479
"899","Scl","0899",0.997,123,0,"01 : 01 : 29.85","-33 : 30 : 52.5",-0.710676254796441,0.268333464186303
"900","Scl","0900",0.999,128,0,"01 : 01 : 25.73","-33 : 28 : 09.7",-0.698837104703746,0.268033849331377
"901","Scl","0901",0.997,102,0,"01 : 01 : 46.15","-33 : 20 : 29.0",-0.665334055270672,0.269518833636616
"902","Scl","0902",0.992,108,0,"01 : 02 : 11.16","-33 : 23 : 19.0",-0.677696804138965,0.271337612161298
"903","Scl","0903",0,45,0,"01 : 02 : 08.34","-33 : 24 : 43.4",-0.683834545341812,0.271132535974189
"904","Scl","0904",0,65,0,"00 : 59 : 59.07","-33 : 53 : 22.9",-0.808880114041989,0.261731756290635
"905","Scl","0905",1,110,0,"01 : 00 : 22.74","-33 : 51 : 22.8",-0.8001461955768,0.263453087265414
"906","Scl","0906",1,117,0,"01 : 00 : 22.24","-33 : 50 : 58.9",-0.798408138530023,0.263416726239331
"907","Scl","0907",0.998,136,0,"01 : 00 : 12.58","-33 : 53 : 48.4",-0.810734526372233,0.262714231215403
"908","Scl","0908",1,117.8,1.2,"01 : 00 : 13.10","-33 : 51 : 43.5",-0.801651542056646,0.26275204668253
"909","Scl","0909",0,43,0,"01 : 00 : 39.78","-33 : 52 : 21.9",-0.804444068859836,0.26469227103433
"910","Scl","0910",0.999,101,0,"01 : 00 : 35.17","-33 : 57 : 30.9",-0.826915182979263,0.264357022373843
"911","Scl","0911",0.932,81,0,"01 : 00 : 42.51","-33 : 58 : 10.4",-0.829787704039837,0.264890802236744
"912","Scl","0912",0.996,111,0,"00 : 59 : 29.99","-34 : 00 : 10.9",-0.594204616046686,0.259616999013635
"913","Scl","0913",1,123,0,"01 : 00 : 05.63","-33 : 57 : 34.0",-0.827140621340979,0.262208812952846
"914","Scl","0914",0,7,0,"00 : 59 : 58.53","-34 : 08 : 14.6",-0.629380272679589,0.261692486382465
"915","Scl","0915",0,28,0,"00 : 59 : 54.28","-34 : 02 : 49.8",-0.605760150135932,0.261383417660757
"916","Scl","0916",0,19,0,"00 : 59 : 44.57","-34 : 07 : 51.6",-0.627707665479761,0.260677286534221
